DLR_KEY,DLR_TOP_LVL,DLR_TOP_LVL_DESC,DLR_GRP_ID,DLR_GRP_NM,DLR_ID,BRANCH_ESTB_DT,BRANCH_CLOSED_DT,SELLG_AGRMT_RQRD_FLG,SELLG_AGRMT_12B1_FLG,PAYOUT_FREQ_CD,PAYOUT_FREQ_DESC,STMT_FREQ_CD,STMT_FREQ_DESC,RECV_12B1_TAPE_FLG,AUTO_DIVD_CHK_FLG,WIRE_INCL_ACCRL_FLG,SIPC_INSD_FLG,DLR_FDIC_SELL_FLG,SEC_ID,MBR_SHIP_TYPE_CD,MBR_SHIP_TYPE,INVAL_REP_HNDLG_CD,INVAL_REP_HNDLG_DESC,INVMT_SLIP_ADDR_CD,INVMT_SLIP_ADDR,TRSTE_DFLT_DLR_ID,GRP_SALES_CHNL_ID,GRP_FINCL_INST_ID,DIVD_CONFIRM_SPRSN_FLG,DAILY_CONFIRM_SPRSN_FLG,ONLN_INVAL_REP_HNDLG_FLG,DLR_REP_ST_LIC_VLDN_FLG,DLR_INVAL_REP_ST_LIC_ACTN_FLG,NASD_REGSTN_VLDN_LIC_FLG,INVAL_REP_NASD_REGSTR_FLG,DLR_NM,ADDR_LINE_1,ADDR_LINE_2,ADDR_LINE_3,ADDR_LINE_4,CITY_NM,ST,POSTL_ZIP_CD,CRTY,ROW_STRT_DTTM,ROW_STOP_DTTM,CURR_ROW_FLG,ETL_LOAD_CYC_KEY,SRC_SYS_ID,SPR_ONBS_FLG,ONBS_FLG,INTRL_CNTL_DOC_DT,LTST_CNTL_AUDT_RECPT_DT,INACTV_DT,ACTV_FLG
319,All,All Dealers,,WHEAT FIRST SECURITIES,5706,2002-05-25 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,WHEAT FIRST SECURITIES,PO BOX 6540,ATTN  NO LOAD UNIT,,,GLEN ALLEN,VA,23058.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
320,All,All Dealers,53,RELIANCE TRUST,5962,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5962.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,RELIANCE TRUST COMPANY,1100 ABERNATHY RD STE 500,,,,ATLANTA,GA,30328.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
321,All,All Dealers,,SEBME & CO,5707,2002-05-25 00:00:00,2007-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SEBME & CO,PO BOX 147,,,,SIOUX CITY,IA,51102.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
322,All,All Dealers,,SEBAK & CO NOMINEE PARTNERSHIP,5708,2002-05-25 00:00:00,2007-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SEBAK & CO NOMINEE PARTNERSHIP,PO BOX 147,,,,SIOUX CITY,IA,51102.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
323,All,All Dealers,,RUSSELL TRUST COMPANY,5964,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5964.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,RUSSELL TRUST COMPANY,(FORMERLY SCUDDER RET SERVICES),11 NORTHEASTERN BLVD,,,SALEM,NH,3079.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
324,All,All Dealers,,SOUTHTRUST ASSET MGMT,5709,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SOUTHTRUST ASSET MGMT,VIRGINIA BANKERS ASSOC,PO BOX 1001,,,ATLANTA,GA,30301.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
325,All,All Dealers,70,MANUFACTURERS & TRADERS TRUST COMPANY/WILMINGTON TRUST,2215,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,2215.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,WILMINGTON TRUST CO,PO BOX 8882,,,,WILMINGTON,DE,19899.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
326,All,All Dealers,,SOUTH TRUST ESTATE & TR CO,5710,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SOUTH TRUST ESTATE & TR CO,CUST FOR GEORGIA BANKERS,PO BOX 1001,,,ATLANTA,GA,30301.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
327,All,All Dealers,,CITIZENS BANK,5711,2002-05-25 00:00:00,2007-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CITIZENS BANK,DEFAULT,,,,OWENS ILLINOIS,OH,60606.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
328,All,All Dealers,00,FIRST SOUTHWEST COMPANY,309,2008-02-13 00:00:00,2016-03-24 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,309.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,FIRST SOUTHWEST COMPANY,325 N ST PAUL,SUITE 800,,,DALLAS,TX,75201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-20 00:00:00,,,Y
329,All,All Dealers,98,GOLDMAN SACHS,501,2004-09-30 00:00:00,2019-10-07 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,501.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,GOLDMAN SACHS EXEC & CLEARING LP,30 HUDSON STREET,,,,JERSEY CITY,NJ,7302.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-07-08 00:00:00,,,Y
330,All,All Dealers,,HUNTLEIGH SECURITIES CORP,746,2002-05-25 00:00:00,2013-09-25 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,746.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,HUNTLEIGH SECURITIES CORP,7800 FORSYTH BLVD,5TH FLOOR,,,ST LOUIS,MO,63105.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
331,All,All Dealers,44,JOHN HANCOCK TRUST COMPANY,906,2005-12-14 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,906.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,JOHN HANCOCK TRUST COMPANY,690 CANTON STREET,SUITE 100,,,WESTWOOD,MA,2090.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-15 00:00:00,,,Y
332,All,All Dealers,,MITRA & CO,5712,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MITRA & CO,ATTN MUTUAL FUNDS TR14,1000 N WATER ST,,,MILWAUKEE,WI,53202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
333,All,All Dealers,58,T ROWE PRICE,5968,2005-09-28 00:00:00,2018-07-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5968.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,2000 CROWN COLONY DR,,,,HOUGHS NECK,MA,2169.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-01-22 00:00:00,,,Y
334,All,All Dealers,,NORTHERN TRUST CO AS,5713,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,NORTHERN TRUST CO AS,AND PROFIT SHARING TR,PO BOX 92956,,,CHICAGO,IL,60675.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
335,All,All Dealers,,LOCAL AND CO,5714,2002-05-25 00:00:00,2007-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LOCAL AND CO,LOCAL AND CO,6135 TRUST DR STE 206,,,HOLLAND,OH,43528.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
336,All,All Dealers,29,GE FINANCIAL TRUST COMPANY,5970,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5970.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,GE FINANCIAL TRUST COMPANY,3200 N CENTRAL AVE,7TH FLOOR,,,PHOENIX,AZ,85012.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2011-09-27 00:00:00,,,Y
337,All,All Dealers,,LOCAL AND COMPANY NOMINEE,5715,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LOCAL AND COMPANY NOMINEE,6135 TRUST DRIVE,SUITE 206,,,HOLLAND,OH,43528.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
338,All,All Dealers,,LYNSPEN & CO,5716,2002-05-25 00:00:00,2006-04-19 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,LYNSPEN & CO,PO BOX 830804,,,,BIRMINGHAM,AL,35283.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
339,All,All Dealers,65,VANGUARD,5972,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5972.0,0,Broker,R,Reject,Z,No investment slip is included,0.0,,0.0,Y,Y,B,N,Z,N,Z,VANGUARD FIDUCIARY TRUST COMPANY,400 DEVON PARK DR,,,,WAYNE,PA,19087.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,Y,2011-09-27 00:00:00,,,Y
340,All,All Dealers,,XEROX CORPORATION RETIREMENT,5717,2002-05-25 00:00:00,2011-05-10 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5957.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,XEROX CORPORATION RETIREMENT,PLANS,PO BOX 351,,,BOSTON,MA,2101.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
550,All,All Dealers,00,NEWPORT RETIREMENT PL SERV INC,109024,2009-10-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,NEWPORT RETIREMENT PL SERV INC,3201 34TH ST S,,,,ST PETERSBURG,FL,33711.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
551,All,All Dealers,31,GREAT WEST,100257,2009-10-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,GWFS EQUITIES INC,8525 E ORCHARD RD,,,,GREENWOOD VLG,CO,80111.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-15 00:00:00,,,Y
552,All,All Dealers,33,ALIGHT SOLUTIONS LLC,107107,2009-10-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,ALIGHT SOLUTIONS LLC,100 HALF DAY RD,,,,LINCOLNSHIRE,IL,60069.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-15 00:00:00,,,Y
553,All,All Dealers,49,PRINCIPAL,109108,2009-10-29 00:00:00,2018-02-02 00:00:00,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,PRINCIPAL LIFE INSURANCE COMPANY,711 HIGH ST,,,,DES MOINES,IA,50392.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
554,All,All Dealers,15,LINCOLN FINANCIAL ADVISORS,109080,2009-10-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,LINCOLN RETIREMENT SERV CO LLC,1300 S CLINTON ST,,,,FORT WAYNE,IN,46802.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2011-09-15 00:00:00,,,Y
555,All,All Dealers,,STANDARD SUB TA,107114,2009-10-29 00:00:00,2010-12-17 00:00:00,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,STANDARD SUB TA,1100 SW 6TH AVE,,,,PORTLAND,OR,97204.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
556,All,All Dealers,53,RELIANCE TRUST,105962,2009-10-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,7114.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,RELIANCE TRUST SUB TA,1100 ABERNATHY RD,500 NORTHPARK STE 400,,,ATLANTA,GA,30328.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-15 00:00:00,,,Y
557,All,All Dealers,01,BROADRIDGE,105900,2009-10-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,0.0,2,Third Party Administrator,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,MATRIX TRUST COMPANY,PO BOX 960,,,,DENVER,CO,80201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-05-06 00:00:00,,,Y
513,All,All Dealers,,MARSHALL & ILSLEY TRUST COMPANY NA,500994,2005-03-16 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,994.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,MARSHALL & ILSLEY TRUST COMPANY NA,1000 NORTH WATER STREET,,,,MILWAUKEE,WI,53202.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
514,All,All Dealers,,COLUMBIA TRUST COMPANY,505986,2004-03-24 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5986.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,COLUMBIA TRUST COMPANY,1300 SW 6TH AVE,,,,PORTLAND,OR,97201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
515,All,All Dealers,00,UNITED STATES TR CO OF NEW YORK,500931,2003-02-20 00:00:00,2015-02-12 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,931.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,UNITED STATES TR CO OF NEW YORK,499 WASHINGTON BLVD 7TH FL,,,,JERSEY CITY,NJ,7310.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-15 00:00:00,,,Y
516,All,All Dealers,37,KMS FINANCIAL SERVICES,504835,2004-05-06 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,4835.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,KMS FINANCIAL SERVICES,2001 6TH AVE,STE 2801,,,SEATTLE,WA,98121.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-20 00:00:00,,,Y
517,All,All Dealers,48,PRESIDENTIAL BANK FSB,505987,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5987.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,PRESIDENTIAL BANK FSB,TRUST CUSTODY DEPARTMENT,4600 EAST-WEST HIGHWAY STE 400,,,BETHESDA,MD,20814.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-20 00:00:00,,,Y
518,All,All Dealers,,CAPITAL GROUP SECURITIES,209026,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CAPITAL GROUP SECURITIES,PO BOX 8016,,,,CRANSTON,RI,2920.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
519,All,All Dealers,,HORNOR TOWNSEND & KENT,209058,2002-05-25 00:00:00,2013-09-26 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,374.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,HORNOR TOWNSEND & KENT,1801 MARKET ST,,,,PHILADELPHIA,PA,19103.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
520,All,All Dealers,,MSL COMPANY,209090,2003-10-09 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MSL COMPANY,2430 W INDIAN TRL STE 201,,,,AURORA,IL,60506.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
521,All,All Dealers,,SENTRUST,209122,2003-10-09 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SENTRUST,785 FIFTH AVE,,,,CHAMBERSBURG,PA,17201.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
522,All,All Dealers,41,MID ATLANTIC,500101,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,101.0,1,Trustee,R,Reject,Z,No investment slip is included,5471.0,,5471.0,Y,Y,B,N,Z,N,Z,MID ATLANTIC CLEARING & SETTLEMENT,1251 WATERFRONT PL STE 510,,,,PITTSBURGH,PA,15222.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-15 00:00:00,,,Y
523,All,All Dealers,,FIRST AMERICAN TRUST FSB,505989,2002-05-25 00:00:00,2015-02-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5989.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,5471.0,Y,Y,G,N,Z,N,Z,FIRST AMERICAN TRUST FSB,5 FIRST AMERICAN  WAY,,,,SANTA ANA,CA,92707.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
524,All,All Dealers,13,VOYA,209027,2006-07-05 00:00:00,2015-12-01 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,0.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,CITISTREET ASSOCIATES LLC,ONE HERITAGE DRIVE,,,,NORTH QUINCY,MA,2171.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2011-09-15 00:00:00,,,Y
525,All,All Dealers,00,HARVEST FINANCIAL CORPORATION,209059,2004-11-09 00:00:00,2013-12-03 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,HARVEST FINANCIAL CORPORATION,1100 SMALLMAN ST,,,,PITTSBURGH,PA,15222.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2012-07-20 00:00:00,,,Y
526,All,All Dealers,,MTL EQUITY PRODUCTS INC,209091,2002-10-28 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,MTL EQUITY PRODUCTS INC,1200 JORIE BOULEVARD,,,,OAK BROOK,IL,60523.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
527,All,All Dealers,,SMITH HAYES FINANCIAL,209123,2002-05-25 00:00:00,2018-10-17 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,727.0,0,Broker,D,Default,Z,No investment slip is included,0.0,,0.0,Y,Y,G,N,Z,N,Z,SMITH HAYES FINANCIAL,200 CENTRE TERRACE,1225 L ST,,,LINCOLN,NE,68508.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
528,All,All Dealers,20,STATE STREET BANK & TRUST CO/SOUTHERN CA EDISON TR,505990,2002-09-27 00:00:00,2016-03-08 00:00:00,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,5990.0,1,Trustee,R,Reject,Z,No investment slip is included,5471.0,,5471.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK & TRUST CO,2000 CROWN COLONY DR,,,,QUINCY,MA,2169.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-20 00:00:00,,,Y
529,All,All Dealers,,WEDBUSH MORGAN SECURITIES INC,500103,2002-05-25 00:00:00,,Y,Y,M,Monthly,ZZ,Not Applicable,N,Y,Y,Z,Z,103.0,1,Trustee,D,Default,Z,No investment slip is included,5471.0,,0.0,Y,Y,G,N,Z,N,Z,WEDBUSH MORGAN SECURITIES INC,,,,,,,,,2020-02-25 02:21:27,,Y,426910.0,4,,,,,,Y
627,All,All Dealers,84,US BANK NA,2803,2012-07-24 00:00:00,,Y,Z,Z, Not Applicable,ZZ,Not Applicable,Z,Y,Y,Z,Z,2803.0,0,Broker,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,US BANK NATIONAL ASSOCIATION,1555 N RIVERCENTER DR STE 302,,,,MILWAUKEE,WI,53212.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,Y,N,2012-07-23 00:00:00,,,Y
639,All,All Dealers,00,CAMBRIDGE INVESTMENT RESEARCH INC,209165,2013-06-19 00:00:00,,Y,Y,Z, Not Applicable,ZZ,Not Applicable,Z,Y,Y,Z,Z,2091650.0,0,Broker,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,CAMBRIDGE INVESTMENT RESEARCH INC,1776 PLEASANT PLAIN RD,,,,FAIRFIELD,IA,52556.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-07-05 00:00:00,,,Y
642,All,All Dealers,33,ALIGHT SOLUTIONS LLC,7097,2013-07-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,7097.0,0,Broker,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK FBO ADVENTIST,801 PENNSYLVANIA AVE,,,,KANSAS CITY,MO,64105.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-14 00:00:00,,,Y
643,All,All Dealers,00,FSC SECURITIES CORP,209166,2013-07-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,209166.0,0,Broker,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,FSC SECURITIES CORP,2300 WINDY RIDGE PKWY SE STE 1100,,,,ATLANTA,GA,30339.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-14 00:00:00,,,Y
644,All,All Dealers,33,ALIGHT SOLUTIONS LLC,507097,2013-07-29 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,7097.0,1,Trustee,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,STATE STREET BANK FBO ADVENTIST,801 PENNSYLVANIA AVE,,,,KANSAS CITY,MO,64105.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,Y,2013-08-14 00:00:00,,,Y
645,All,All Dealers,00,EASTERN POINT SECURITIES INC,209167,2013-08-07 00:00:00,2019-06-24 00:00:00,Y,Y,Z, Not Applicable,ZZ,Not Applicable,Z,Y,Y,Z,Z,209167.0,0,Broker,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,EASTERN POINT SECURITIES INC,3 RIVER PL,,,,LEXINGTON,VA,24450.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,N,N,2013-08-14 00:00:00,,,Y
648,All,All Dealers,53,RELIANCE TRUST,507955,2013-12-17 00:00:00,,N,Z,Z, Not Applicable,ZZ,Not Applicable,Z,N,N,Z,Z,7955.0,1,Trustee,R,Reject,,,0.0,,0.0,Y,Y,B,N,Z,N,Z,RELIANCE TRUST COMPANY,1100 ABERNATHY RD STE 400,,,,ATLANTA,GA,30328.0,UNITED STATES,2020-02-25 02:21:27,,Y,426910.0,4,U,U,2013-12-26 00:00:00,,,Y
